346,-0.226210244
347,-0.209130102
348,-0.191985917
349,-0.174782937
350,-0.157526431
351,-0.140221684
352,-0.122873995
353,-0.105488677
354,-0.088071054
355,-0.07062646
356,-0.053160237
357,-0.035677734
358,-0.018184305
359,-0.000685307
360,0.0168139
361,0.034307959
362,0.051791511
363,0.069259202
364,0.086705683
365,0.104125611
366,0.121513652
367,0.13886448
368,0.156172782
369,0.173433257
370,0.190640619
371,0.207789599
372,0.224874946
373,0.241891426
374,0.258833829
375,0.275696966
376,0.292475672
377,0.309164811
378,0.32575927
379,0.342253968
380,0.358643853
381,0.374923907
382,0.391089143
383,0.407134611
384,0.423055397
385,0.438846626
386,0.454503461
387,0.470021109
388,0.485394816
389,0.500619874
390,0.515691622
391,0.530605443
392,0.545356771
393,0.559941087
394,0.574353925
395,0.588590873
396,0.602647568
397,0.616519708
398,0.630203044
399,0.643693384
400,0.656986599
401,0.670078616
402,0.682965427
403,0.695643086
404,0.708107709
405,0.72035548
406,0.732382647
407,0.744185528
408,0.755760508
409,0.767104042
410,0.778212657
411,0.78908295
412,0.799711593
413,0.81009533
414,0.820230981
415,0.830115444
416,0.83974569
417,0.849118771
418,0.858231815
419,0.867082033
420,0.875666714
421,0.883983228
422,0.89202903
423,0.899801655
424,0.907298722
425,0.914517936
426,0.921457087
427,0.928114048
428,0.934486782
429,0.940573336
430,0.946371847
431,0.95188054
432,0.957097726
433,0.962021808
434,0.966651279
435,0.970984721
436,0.975020806
437,0.978758298
438,0.982196053
439,0.985333019
440,0.988168234
441,0.99070083
442,0.992930032
443,0.994855157
444,0.996475615
445,0.99779091
446,0.99880064
447,0.999504494
448,0.999902259
449,0.999993811
450,0.999779122
451,0.999258259
452,0.998431382
453,0.997298742
454,0.995860687
455,0.994117658
456,0.992070188
457,0.989718905
458,0.987064527
459,0.984107869
460,0.980849836
461,0.977291425
462,0.973433726
463,0.96927792
464,0.964825281
465,0.960077172
466,0.955035046
467,0.949700449
468,0.944075013
469,0.938160461
470,0.931958605
471,0.925471345
472,0.918700665
473,0.911648641
474,0.904317432
475,0.896709282
476,0.888826523
477,0.880671567
478,0.872246912
479,0.863555139
480,0.854598908
481,0.845380963
482,0.835904127
483,0.826171302
484,0.816185469
485,0.805949684
486,0.795467085
487,0.784740879
488,0.773774353
489,0.762570864
490,0.751133844
491,0.739466796
492,0.727573291
493,0.715456973
494,0.703121551
495,0.690570804
496,0.677808575
497,0.664838773
498,0.651665369
499,0.638292397
500,0.624723954
501,0.610964193
502,0.59701733
503,0.582887635
504,0.568579435
505,0.554097111
506,0.5394451
507,0.524627889
508,0.509650013
509,0.494516062
510,0.479230669
511,0.463798515
512,0.448224327
513,0.432512873
514,0.416668966
515,0.400697457
516,0.384603238
517,0.368391237
518,0.352066419
519,0.335633783
520,0.319098362
521,0.30246522
522,0.28573945
523,0.268926175
524,0.252030543
525,0.235057729
526,0.21801293
527,0.200901367
528,0.183728279
529,0.166498925
530,0.149218583
531,0.131892543
532,0.114526113
533,0.09712461
534,0.079693363
535,0.062237711
536,0.044762998
537,0.027274578
538,0.009777805
539,-0.007721962
540,-0.025219365
541,-0.042709045
542,-0.060185645
543,-0.077643813
544,-0.095078204
545,-0.112483478
546,-0.129854305
547,-0.147185365
548,-0.164471351
549,-0.181706968
550,-0.198886939
551,-0.216006003
552,-0.233058916
553,-0.250040457
554,-0.266945425
555,-0.283768643
556,-0.300504959
557,-0.317149248
558,-0.333696412
559,-0.350141385
560,-0.366479129
561,-0.382704642
562,-0.398812955
563,-0.414799134
564,-0.430658285
565,-0.446385549
566,-0.461976112
567,-0.477425198
568,-0.492728076
569,-0.50788006
570,-0.52287651
571,-0.537712833
572,-0.552384486
573,-0.566886975
574,-0.581215859
575,-0.595366751
576,-0.609335316
577,-0.623117277
578,-0.636708413
579,-0.650104563
580,-0.663301623
581,-0.676295551
582,-0.68908237
583,-0.701658163
584,-0.714019078
585,-0.726161331
586,-0.738081202
587,-0.749775041
588,-0.761239268
589,-0.772470372
590,-0.783464912
591,-0.794219522
592,-0.804730909
593,-0.814995854
594,-0.825011212
595,-0.834773917
596,-0.844280979
597,-0.853529486
598,-0.862516607
599,-0.871239589
600,-0.87969576
601,-0.887882531
602,-0.895797396
603,-0.903437929
604,-0.910801792
605,-0.917886729
606,-0.92469057
607,-0.931211232
608,-0.937446717
609,-0.943395117
610,-0.94905461
611,-0.954423462
612,-0.959500029
613,-0.964282757
614,-0.968770181
615,-0.972960926
616,-0.97685371
617,-0.98044734
618,-0.983740716
619,-0.986732829
620,-0.989422762
621,-0.991809693
622,-0.99389289
623,-0.995671714
624,-0.997145622
625,-0.998314162
626,-0.999176977
627,-0.9997338
628,-0.999984464
629,-0.99992889
630,-0.999567095
631,-0.998899191
632,-0.997925382
633,-0.996645965
634,-0.995061334
635,-0.993171973
636,-0.990978461
637,-0.98848147
638,-0.985681764
639,-0.9825802
640,-0.979177729
641,-0.975475393
642,-0.971474324
643,-0.96717575
644,-0.962580985
645,-0.957691437
646,-0.952508604
647,-0.947034073
648,-0.94126952
649,-0.93521671
650,-0.928877497
651,-0.922253824
652,-0.915347717
653,-0.908161291
654,-0.900696749
655,-0.892956375
656,-0.884942541
657,-0.8766577
658,-0.868104389
659,-0.859285228
660,-0.850202917
661,-0.840860239
662,-0.831260053
663,-0.821405301
664,-0.811299
665,-0.800944245
666,-0.790344207
667,-0.779502132
668,-0.768421341
669,-0.757105226
670,-0.745557254
671,-0.733780961
672,-0.721779954
673,-0.709557907
674,-0.697118563
675,-0.684465732
676,-0.671603289
677,-0.658535173
678,-0.645265385
679,-0.63179799
680,-0.618137112
681,-0.604286934
682,-0.590251698
683,-0.576035702
684,-0.5616433
685,-0.547078899
686,-0.532346959
687,-0.517451992
688,-0.502398559
689,-0.487191271
690,-0.471834784
691,-0.456333801
692,-0.44069307
693,-0.42491738
694,-0.409011562
695,-0.392980488
696,-0.376829067
697,-0.360562244
698,-0.344185003
699,-0.327702357
700,-0.311119355
701,-0.294441075
702,-0.277672625
703,-0.26081914
704,-0.243885781
705,-0.226877734
706,-0.209800207
707,-0.19265843
708,-0.175457654
709,-0.158203145
710,-0.140900187
711,-0.12355408
712,-0.106170136
713,-0.088753677
714,-0.071310039
715,-0.053844562
716,-0.036362596
717,-0.018869494
718,-0.001370614
719,0.016128686
720,0.033623047
721,0.051107111
722,0.068575524
723,0.086022937
724,0.103444005
725,0.120833395
726,0.13818578
727,0.155495847
728,0.172758294
729,0.189967836
730,0.207119201
731,0.224207138
732,0.241226413
733,0.258171815
734,0.275038153
735,0.291820263
736,0.308513005
737,0.325111268
738,0.341609968
739,0.358004053
740,0.374288501
741,0.390458327
742,0.406508578
743,0.422434338
744,0.438230732
745,0.453892921
746,0.469416108
747,0.484795541
748,0.500026509
749,0.515104347
750,0.530024439
751,0.544782215
752,0.559373156
753,0.573792793
754,0.588036711
755,0.602100547
756,0.615979994
757,0.629670802
758,0.643168779
759,0.65646979
760,0.669569762
761,0.682464684
762,0.695150606
763,0.707623644
764,0.719879978
765,0.731915854
766,0.743727587
767,0.755311559
768,0.766664222
769,0.777782101
770,0.78866179
771,0.799299957
772,0.809693345
773,0.819838771
774,0.829733128
775,0.839373385
776,0.848756591
777,0.857879871
778,0.866740433
779,0.875335562
780,0.883662627
781,0.891719077
782,0.899502444
783,0.907010346
784,0.914240484
785,0.921190642
786,0.927858693
787,0.934242594
788,0.940340391
789,0.946150216
790,0.95167029
791,0.956898923
792,0.961834512
793,0.966475547
794,0.970820607
795,0.974868361
796,0.978617568
797,0.982067082
798,0.985215845
799,0.988062894
800,0.990607356
801,0.992848452
802,0.994785496
803,0.996417895
804,0.997745149
805,0.998766851
806,0.999482689
807,0.999892442
808,0.999995987
809,0.99979329
810,0.999284415
811,0.998469517
812,0.997348845
813,0.995922743
814,0.994191647
815,0.992156088
816,0.989816689
817,0.987174166
818,0.984229329
819,0.980983079
820,0.977436411
821,0.973590411
822,0.969446256
823,0.965005216
824,0.960268651
825,0.955238011
826,0.949914836
827,0.944300758
828,0.938397495
829,0.932206855
830,0.925730734
831,0.918971115
832,0.911930068
833,0.90460975
834,0.897012402
835,0.889140352
836,0.880996009
837,0.872581867
838,0.863900505
839,0.85495458
840,0.845746831
841,0.836280079
842,0.826557223
843,0.81658124
844,0.806355186
845,0.795882192
846,0.785165465
847,0.774208287
848,0.763014014
849,0.751586074
850,0.739927966
851,0.728043261
852,0.715935599
853,0.703608687
854,0.691066301
855,0.67831228
856,0.665350532
857,0.652185026
858,0.638819793
859,0.625258926
860,0.611506579
861,0.597566963
862,0.583444346
863,0.569143054
864,0.554667467
865,0.540022017
866,0.525211189
867,0.51023952
868,0.495111593
869,0.479832043
870,0.464405548
871,0.448836832
872,0.433130664
873,0.417291852
874,0.401325249
875,0.385235742
876,0.36902826
877,0.352707766
878,0.336279259
879,0.319747768
880,0.303118357
881,0.286396118
882,0.269586173
883,0.252693669
884,0.23572378
885,0.218681702
886,0.201572654
887,0.184401877
888,0.167174627
889,0.149896182
890,0.132571833
891,0.115206884
892,0.097806654
893,0.080376472
894,0.062921675
895,0.045447608
896,0.027959624
897,0.010463077
898,-0.007036674
899,-0.02453427
900,-0.042024353
901,-0.059501566
902,-0.076960557
903,-0.094395979
904,-0.111802494
905,-0.12917477
906,-0.146507487
907,-0.163795337
908,-0.181033027
909,-0.198215276
910,-0.215336824
911,-0.232392426
912,-0.24937686
913,-0.266284924
914,-0.28311144
915,-0.299851256
916,-0.316499245
917,-0.333050308
918,-0.349499378
919,-0.365841415
920,-0.382071417
921,-0.398184413
922,-0.414175467
923,-0.430039684
924,-0.445772204
925,-0.46136821
926,-0.476822925
927,-0.492131617
928,-0.507289598
929,-0.522292226
930,-0.537134905
931,-0.551813091
932,-0.566322289
933,-0.580658054
934,-0.594815998
935,-0.608791784
936,-0.622581133
937,-0.63617982
938,-0.649583683
939,-0.662788616
940,-0.675790575
941,-0.688585578
942,-0.701169707
943,-0.713539109
944,-0.725689995
945,-0.737618644
946,-0.749321403
947,-0.760794688
948,-0.772034986
949,-0.783038854
950,-0.793802922
951,-0.804323895
952,-0.814598549
953,-0.82462374
954,-0.834396395
955,-0.843913524
956,-0.85317221
957,-0.862169619
958,-0.870902995
959,-0.879369665
960,-0.887567034
961,-0.895492592
962,-0.903143913
963,-0.910518653
964,-0.917614554
965,-0.924429443
966,-0.930961232
967,-0.937207922
968,-0.943167599
969,-0.948838439
970,-0.954218704
971,-0.959306747
972,-0.96410101
973,-0.968600024
974,-0.972802413
975,-0.976706888
976,-0.980312254
977,-0.983617408
978,-0.986621336
979,-0.989323119
980,-0.99172193
981,-0.993817033
982,-0.995607788
983,-0.997093646
984,-0.998274152
985,-0.999148944
986,-0.999717754
987,-0.999980409
988,-0.999936827
989,-0.999587023
990,-0.998931103
991,-0.997969268
992,-0.996701813
993,-0.995129126
994,-0.993251688
995,-0.991070074
996,-0.988584953
997,-0.985797086
998,-0.982707326
999,-0.97931662
1000,-0.975626005
1001,-0.971636613
1002,-0.967349665
1003,-0.962766473
1004,-0.957888442
1005,-0.952717065
1006,-0.947253925
1007,-0.941500697
1008,-0.935459141
1009,-0.929131108
1010,-0.922518536
1011,-0.91562345
1012,-0.908447962
1013,-0.900994268
1014,-0.893264652
1015,-0.885261481
1016,-0.876987205
1017,-0.868444359
1018,-0.859635558
1019,-0.850563501
1020,-0.841230965
1021,-0.831640809
1022,-0.82179597
1023,-0.811699461
1024,-0.801354377
1025,-0.790763883
1026,-0.779931225
1027,-0.768859718
1028,-0.757552755
1029,-0.746013796
1030,-0.734246377
1031,-0.722254101
1032,-0.71004064
1033,-0.697609734
1034,-0.684965191
1035,-0.672110883
1036,-0.659050746
1037,-0.64578878
1038,-0.632329046
1039,-0.618675667
1040,-0.604832822
1041,-0.590804753
1042,-0.576595754
1043,-0.562210177
1044,-0.547652428
1045,-0.532926964
1046,-0.518038296
1047,-0.502990982
1048,-0.487789632
1049,-0.472438899
1050,-0.456943486
1051,-0.441308138
1052,-0.425537642
1053,-0.409636829
1054,-0.393610568
1055,-0.377463767
1056,-0.36120137
1057,-0.344828358
1058,-0.328349745
1059,-0.311770578
1060,-0.295095933
1061,-0.278330918
1062,-0.261480666
1063,-0.244550337
1064,-0.227545117
1065,-0.210470213
1066,-0.193330854
1067,-0.176132289
1068,-0.158879785
1069,-0.141578625
1070,-0.124234107
1071,-0.106851545
1072,-0.089436259
1073,-0.071993585
1074,-0.054528863
1075,-0.037047442
1076,-0.019554675
1077,-0.00205592
1078,0.015443465
1079,0.03293812
1080,0.050422688
